hospital_name,ccn,phone_number,address,state,hospital_website,filename,file_url,page_url,content_sha256,source
Hanford Community Hospital,940535360,,"1141 Rose Avenue Selma CA 93662, Selma, CA, 93662",CA,,940535360_hanford-community-hospital_standardcharges-2.csv,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbHCMCHANFORDCA&type=CDMWithoutLabel&fileType=CSV,,3f5c6d5a6c09f9f85a8edf9f527ff1e83b03a22a77d0b552fffae40290871b97,db_only
Hebrew Home for Aged Disabled DBA Jewish Home,054089,(415) 334-2500,"302 Silver Avenue, San Francisco CA 94112, San Francisco, CA, 94112",CA,https://sfcjl.org/,940545320_hebrew-home-for-aged-disabled_standardcharges.csv,https://jewishliving.pt.panaceainc.com/MRFDownload/jewishliving/sfcampus,www.sfcjl.org,2040e676290f35b51f89d8b1764aa923113a34e5b7f0b857a9e773a915539bbe,mrfs.csv
Mills-Peninsula Medical Center,050007,(650) 696-5400,"1501 Trousdale Drive, Burlingame, CA 94010, Burlingame, CA, 94010",CA,https://www.sutterhealth.org/find-location/facility/mills-peninsula-medical-center-1043246780,940562680-1043670334_mills-peninsula-medical-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1043670334_mills-peninsula-medical-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,c2cce9d2d44ed92c709fa1f6d400f2e4b1ea2a9aee29e3bcb202bcf89fcd323e,"mrfs.csv,manifest.json,downloaded"
Mills Health Center,,(650) 696-5400,"100 S San Mateo Dr, San Mateo, CA 94401, San Mateo, CA, 94401",CA,https://www.sutterhealth.org/find-location/facility/mills-health-center-1043247107,940562680-1043670342_mills-health-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1043670342_mills-health-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,0893aeed1f7ff228e169e1c5ebbc319a16befee712c39db12060d56fccfabd14,"mrfs.csv,manifest.json,downloaded"
Eden Medical Center,050488,(510) 537-1234,"20103 Lake Chabot Road, Castro Valley, CA 94546, Castro Valley, CA, 94546",CA,https://www.sutterhealth.org/find-location/facility/eden-medical-center-1043246538,940562680-1063812907_eden-medical-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1063812907_eden-medical-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,3f0be86f3c37c4734be1d553dc9f6956d9b29488c6e630d152c723fd6f471dab,"mrfs.csv,manifest.json,downloaded"
Novato Community Hospital,050131,(415) 209-1300,"180 Rowland Way, Novato, CA 94945, Novato, CA, 94945",CA,https://www.sutterhealth.org/find-location/facility/novato-community-hospital-1043246701,940562680-1104059153_novato-community-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1104059153_novato-community-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,842dc263aa32f517394acad44b3691c65830308c0deed5cb3a2a26514789a3a1,"mrfs.csv,manifest.json,downloaded"
Alta Bates Summit Medical Center - Summit Campus,050043,(510) 655-4000,"350 Hawthorne Avenue, Oakland, CA 94609, Oakland, CA, 94609",CA,https://www.sutterhealth.org/find-location/facility/alta-bates-summit-medical-center-summit-campus-1043246587,940562680-1194171371_alta-bates-summit-medical-center-hawthorne-campus_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1194171371_alta-bates-summit-medical-center-hawthorne-campus_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,1ee1ff3b0fcc54e49fba6da0bdf6414910d1d38c28a02a522b7763cefa79b1f2,"mrfs.csv,manifest.json,downloaded"
Alta Bates Summit Medical Center,,(510) 655-4000,"350 Hawthorne Avenue, Oakland, CA 94609, Oakland, CA, 94609",CA,https://www.sutterhealth.org/find-location/facility/alta-bates-summit-medical-center-alta-bates-campus-1043246519,940562680-1295181477_alta-bates-summit-medical-center-summit-campus_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1295181477_alta-bates-summit-medical-center-summit-campus_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,5e7f6c5a75380d9ed9198e239efeb79c03c293630a373600c049841c13d6e367,"mrfs.csv,manifest.json,downloaded"
Alta Bates Summit Medical Center - Herrick Campus,,(510) 204-4444,"2001 Dwight Way, Berkeley, CA 94704-2608, Berkeley, CA, 94704",CA,https://www.sutterhealth.org/find-location/facility/alta-bates-summit-medical-center-herrick-campus-1043246571,940562680-1447604814_alta-bates-summit-medical-center-herrick-campus_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1447604814_alta-bates-summit-medical-center-herrick-campus_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,ac468a70f6a6bd5459bf12103d8ecb608b4bad0ca0db6109a8ab8696f5d0f787,"mrfs.csv,manifest.json,downloaded"
Sutter Delta Medical Center,050523,(925) 779-7200,"3901 Lone Tree Way, Antioch, CA 94509, Antioch, CA, 94509",CA,https://www.sutterhealth.org/find-location/facility/sutter-delta-medical-center-1043246751,940562680-1467808659_sutter-delta-medical-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1467808659_sutter-delta-medical-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,779e020078cf5e11c8e9ba63f54db2279952beef9b1a4108e9eb27eb6ed57065,"mrfs.csv,manifest.json,downloaded"
Alta Bates Summit Medical Center - Alta Bates Camp,050305,(510) 204-4444,"2450 Ashby Avenue, Berkeley, CA 94705, Berkeley, CA, 94705",CA,https://www.sutterhealth.org/find-location/facility/alta-bates-summit-medical-center-alta-bates-campus-1043246519,940562680-1639523004_alta-bates-summit-medical-center-alta-bates-campus_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1639523004_alta-bates-summit-medical-center-alta-bates-campus_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,8865e4d798a1e89cc54f4f0d18c060ca98b65270ef10a2b72387cf63e56b0a1f,"mrfs.csv,manifest.json,downloaded"
California Pacific Medical Ctr-Davies Campus Hospital,050008,(415) 600-6000,"601 Duboce Avenue, San Francisco, CA 94117, San Francisco, CA, 94117",CA,https://www.sutterhealth.org/find-location/facility/cpmc-davies-campus-1043247011,940562680-1659439834_california-pacific-medical-center-davies-campus_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1659439834_california-pacific-medical-center-davies-campus_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,aca607a07f6a4b74aeed6d707e870b8485a44f4683f7da43f98097e9989c1cd1,"mrfs.csv,manifest.json,downloaded"
Sutter Maternity & Surgery Center of Santa Cruz,050714,(831) 477-2200,"2900 Chanticleer Avenue, Santa Cruz, CA 95065, Santa Cruz, CA, 95065",CA,https://www.sutterhealth.org/find-location/facility/sutter-maternity-surgery-center-of-santa-cruz-1043246642,940562680-1689035628_sutter-maternity-surgery-center-of-santa-cruz_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1689035628_sutter-maternity-surgery-center-of-santa-cruz_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,208d3f505f7f7ad2502d5599388d230fea1523f2ec1f4d716b4e5236c805bc40,"mrfs.csv,manifest.json,downloaded"
California Pacific Medical Center - Mission Bernal,050055,(415) 600-6000,"3555 Cesar Chavez, San Francisco, CA 94110, San Francisco, CA, 94110",CA,https://www.sutterhealth.org/find-location/facility/cpmc-mission-bernal-campus-orthopedic-institute-1043246991,940562680-1730238007_california-pacific-medical-center-mission-bernal-campus_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1730238007_california-pacific-medical-center-mission-bernal-campus_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,fca8a7ccd9140dbd0416d8f55cf30e6ab13426d705b612cb1808925b16d3b633,"mrfs.csv,manifest.json,downloaded"
California Pacific Medical Center- Van Ness Campus,940562680,,"1101 Van Ness Avenue, San Francisco, CA 94109, San Francisco, CA, 94109",CA,,940562680-1740348929_california-pacific-medical-center-van-ness-campus_standardcharges-2.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1740348929_california-pacific-medical-center-van-ness-campus_standardcharges.csv,,520413ac8856af16cfe5fd2834358241c62930d82ed31cd17b3904424c778d6a,db_only
Sutter Santa Rosa Regional Hospital,050291,(707) 576-4000,"30 Mark West Springs Road, Santa Rosa, CA 95403, Santa Rosa, CA, 95403",CA,https://www.sutterhealth.org/find-location/facility/sutter-santa-rosa-regional-hospital-1043247018,940562680-1740413798_sutter-santa-rosa-regional-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1740413798_sutter-santa-rosa-regional-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,31ac172a9dabc0ac2f98daa99aed3d5a45d12d590f873e9ef4ec134f7afd35b3,"mrfs.csv,manifest.json,downloaded"
Sutter Lakeside Hospital,051329,(707) 262-5000,"5176 Hill Road East, Lakeport, CA 95453, Lakeport, CA, 95453",CA,https://www.sutterhealth.org/find-location/facility/sutter-lakeside-hospital-1043247026,940562680-1952634008_sutter-lakeside-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/940562680-1952634008_sutter-lakeside-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,875869efe9877db7f243dce442732c4c6f6802bc97b2eac4076c55b917284876,"mrfs.csv,manifest.json,downloaded"
Lodi Memorial Hospital Association Inc,050336,(209) 334-3411,"975 S Fairmont Ave Lodi CA 95240, Lodi, CA, 95240",CA,https://www.adventisthealth.org/lodi-memorial/,941044474_lodi-memorial-hospital-association-inc_standardcharges.csv,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAHLMLODICA&type=CDMWithoutLabel&fileType=CSV,https://www.adventisthealth.org/patient-resources/bill-pay/price-transparency,eb529a2980646f760331a24ee416722e2d9a6c40398d889348f74f0107eb7877,mrfs.csv
Orchard Hospital,051311,(530) 846-9000,"240 Spruce St Gridley CA 95948, Gridley, CA, 95948",CA,https://orchardhospital.com/,941049467_american-advanced---orchard-hospital-_standardcharges.csv,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbOHGRIDLEYCA&type=CDMWithoutLabel&fileType=CSV,https://apps.para-hcfs.com/PTT/FinalLinks/Orchard_V2.aspx,17668f6603475ffd5ecfef511082123a9512ea08e3a8fc81e13897d39e08fa19,mrfs.csv
Fresno Community Hospital and Medical Center,941156276,,"15 E. Audubon Dr., Fresno, CA 93720, Fresno, CA, 93720",CA,,941156276-1104906569_fresno-community-hospital-and-medical-center_standardcharges-3.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8230/941156276-1104906569_fresno-community-hospital-and-medical-center_standardcharges.csv,,8450b8744005088993ebe387da2f128867b62e2e0eb4cd60446c0b016286a875,db_only
Fresno Community Hospital and Medical Center,050732,(559) 433-8000,"7171 N. Cedar Ave., Fresno, CA 93720, Fresno, CA, 93720",CA,https://www.communitymedical.org/locations/fresno-heart-surgical-hospital,941156276-1104906569_fresno-community-hospital-and-medical-center_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8230/941156276-1104906569_fresno-community-hospital-and-medical-center_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/FresnoHeartandSurgicalHospital/8230,8450b8744005088993ebe387da2f128867b62e2e0eb4cd60446c0b016286a875,mrfs.csv
Sutter Auburn Faith Hospital,050498,(530) 888-4500,"11815 Education Street, Auburn, CA 95603, Auburn, CA, 95603",CA,https://www.sutterhealth.org/find-location/facility/sutter-auburn-faith-hospital-1043247093,941156621-1194774299_sutter-auburn-faith-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1194774299_sutter-auburn-faith-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,e062dbfb4a7da561a301f279ac2a8a6fc8d442e7532186a78f658c746d3a6844,"mrfs.csv,manifest.json,downloaded"
Sutter Roseville Medical Center,050309,(916) 781-1000,"One Medical Plaza, Roseville, CA 95661, Roseville, CA, 95661",CA,https://www.sutterhealth.org/find-location/facility/sutter-roseville-medical-center-1043247063,941156621-1356390264_sutter-roseville-medical-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1356390264_sutter-roseville-medical-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,6694d41e21d4d0a6fca2184efa8da0c8c309b002e7ee8ae0fa50c84da1b321d8,"mrfs.csv,manifest.json,downloaded"
Sutter Solano Medical Center,050101,(707) 554-4444,"300 Hospital Dr, Vallejo, CA 94589, Vallejo, CA, 94589",CA,https://www.sutterhealth.org/find-location/facility/sutter-solano-medical-center-1043247106,941156621-1366686248_sutter-solano-medical-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1366686248_sutter-solano-medical-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,7cd7318c351799a63721868dd8caa9ce1eb869525b7d3c090f68e08dc7caab05,"mrfs.csv,manifest.json,downloaded"
Memorial Hospital Los Banos,050528,(209) 826-0591,"520 West I St, Los Banos, CA 93635, Los Banos, CA, 93635",CA,https://www.sutterhealth.org/find-location/facility/memorial-hospital-los-banos-1043246682,941156621-1366896300_memorial-hospital-los-banos_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1366896300_memorial-hospital-los-banos_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,077a84101c6c86bb4448f0e0e533e6afd57f8c262caee6f18dee727f77026b63,"mrfs.csv,manifest.json,downloaded"
Sutter Amador Hospital,050014,209-223-7500,"200 Mission Blvd, Jackson, CA 95642, Jackson, CA, 95642",CA,https://www.sutterhealth.org/find-location/facility/sutter-amador-hospital-1043246712,941156621-1447494323_sutter-amador-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1447494323_sutter-amador-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,7dd1254630a216278618e4d3d5456e89ea14536728bcc156d4eb3fff5a0e9eb1,"mrfs.csv,manifest.json,downloaded"
Memorial Medical Center,050557,(209) 526-4500,"1700 Coffee Rd, Modesto, CA 95355, Modesto, CA, 95355",CA,https://www.sutterhealth.org/find-location/facility/memorial-medical-center-1043246633,941156621-1699129601_memorial-medical-center_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1699129601_memorial-medical-center_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,e0e7f7861c2527af925045423f07fde006ea9ede59c8aed362072978da41b311,"mrfs.csv,manifest.json,downloaded"
Sutter Davis Hospital,050537,(530) 756-6440,"2000 Sutter Place, Davis, CA 95616, Davis, CA, 95616",CA,https://www.sutterhealth.org/find-location/facility/sutter-davis-hospital-1043246737,941156621-1770532608_sutter-davis-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1770532608_sutter-davis-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,979cd43d24886881ce88d2e1bfed413c6856a0590a77defb68a1c21cb5316744,"mrfs.csv,manifest.json,downloaded"
"Sutter Medical Center, Sacramento",050108,(916) 887-0000,"2825 Capitol Avenue, Sacramento, CA 95816, Sacramento, CA, 95816",CA,https://www.sutterhealth.org/find-location/facility/sutter-medical-center-anderson-lucchetti-women-s-children-s-center-1043246781,941156621-1811946734_sutter-medical-center-sacramento_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1811946734_sutter-medical-center-sacramento_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,79ef2a6031ce18359c2adc27dcf968f250782c6e0e47c0d084e4d58b978c8f25,"mrfs.csv,manifest.json,downloaded"
Sutter Tracy Community Hospital,050313,(209) 835-1500,"1420 North Tracy Blvd, Tracy, CA 95376, Tracy, CA, 95376",CA,https://www.sutterhealth.org/find-location/facility/sutter-tracy-community-hospital-1043246708,941156621-1821442864_sutter-tracy-community-hospital_standardcharges.csv,https://edge.sitecorecloud.io/sutterhealt962c-sutterhealt8fce-production57cc-4860/media/Project/SutterHealth/SutterHealth/Files/billing-insurance/costs-and-charges/941156621-1821442864_sutter-tracy-community-hospital_standardcharges.csv,https://www.sutterhealth.org/billing-insurance/costs-and-charges/cost-transparency,de5695e1251a5efe5ada37943e7e917bed8e1ef283fc1bd6f38d8cb607083b73,"mrfs.csv,manifest.json,downloaded"
